X,Y,Z,ROTW,ROTX,ROTY,ROTZ
0.1116187,0.5896279,1.724911,0.009486898,0.7923249,0.6063787,-0.06660455
0.2122535,0.3591482,1.834875,0.0414173,0.744038,0.2800705,0.6051881
0.2729473,0.1384639,1.815403,-0.1387143,0.4329769,0.01985024,0.8904467
0.2861682,0.0807739,1.815341,-0.101567,0.4299221,0.04815494,0.8958416
-0.09241715,0.1103083,1.759123,0.1395748,-0.6852528,0.6925552,-0.1769597
-0.07458743,-0.3119996,1.75559,0.01190565,0.7091038,0.01790925,-0.704776
-0.04612003,-0.666911,1.775072,-0.04834444,-0.5150969,0.002823811,0.8557629
-0.07787582,-0.7313593,1.709228,0,0,0,0
0.06459518,0.106194,1.76196,-0.1006284,0.6976287,0.6820289,-0.1949992
0.09725631,-0.3167806,1.664584,-0.1065014,0.7037166,-0.05269577,0.7004738
0.09097879,-0.6610833,1.712447,0.05336398,0.6751741,0.04467118,0.7343683
0.09813277,-0.7128091,1.623919,0,0,0,0
-0.06009492,0.6368198,1.736644,0.008371448,-0.04367261,0.996814,-0.06621556
-0.3001868,-0.01451388,1.6459,0,0,0,0
-0.2708613,0.02749571,1.638792,0,0,0,0
0.2988238,0.007880609,1.798307,0,0,0,0
0.3128757,0.1015439,1.824,0,0,0,0
-0.01475486,0.1126482,1.805133,0.01290425,-0.04179416,0.9980515,-0.0444955
-0.04010186,0.4184208,1.777439,0.0105802,-0.04169044,0.9980789,-0.04459271
-0.0637501,0.7092869,1.738988,0.009686362,-0.04060331,0.9959134,-0.08008846
-0.07530595,0.8276693,1.690019,0,0,0,0
-0.2295927,0.6004742,1.728181,-0.01260877,0.7748727,-0.6262482,0.08500857
-0.3025278,0.3474341,1.752553,-0.02678755,0.865303,-0.1445202,-0.479215
-0.3101067,0.1247879,1.687773,-0.1131369,0.8528233,-0.08581775,0.5025215
-0.3080704,0.0552862,1.681937,-0.04347424,0.8602681,-0.008705797,0.5079104
0.1130685,0.5886971,1.73735,0.002084748,0.7972038,0.6002979,-0.06406385
0.2119047,0.3603075,1.844752,0.03828515,0.7402828,0.2778877,0.6109779
0.2733794,0.1400827,1.823273,-0.1084068,0.857803,0.09364998,0.4936109
0.2867951,0.08186325,1.822847,-0.05991924,0.858823,0.09586765,0.499642
-0.09293064,0.1127738,1.76612,0.1466293,-0.6839001,0.6922562,-0.1776567
-0.07585823,-0.3094862,1.759551,0.008579439,0.7143449,0.01987223,-0.699459
-0.04494289,-0.6667426,1.77779,-0.05004055,-0.5221621,-0.00085722,0.8513765
-0.07634844,-0.7307459,1.708824,0,0,0,0
0.06401789,0.1079462,1.771205,-0.1000158,0.7016656,0.680167,-0.187177
0.1034438,-0.3025442,1.681943,-0.1082831,0.6974956,-0.04278521,0.7070671
0.09817098,-0.6656854,1.741862,0.05899875,0.6537996,0.05692453,0.7522132
0.1106961,-0.7161031,1.655465,0,0,0,0
-0.05805223,0.6386142,1.750504,0.008878713,-0.04097326,0.9972988,-0.06031091
-0.299778,-0.01466963,1.663378,0,0,0,0
-0.2715226,0.02890018,1.655059,0,0,0,0
0.301598,0.008348752,1.804615,0,0,0,0
0.3176656,0.04901711,1.78785,0,0,0,0
-0.01442702,0.1139251,1.813941,0.01174485,-0.04111343,0.9982016,-0.04201515
-0.03938354,0.4195535,1.78783,0.0100311,-0.04104124,0.9982203,-0.04208567
-0.06285633,0.7103891,1.750449,0.009752094,-0.04046283,0.9960358,-0.07861441
-0.07268989,0.8303905,1.701333,0,0,0,0
-0.228038,0.6028869,1.741021,-0.01021052,0.7733184,-0.6287258,0.08110555
-0.3011805,0.3477149,1.762437,-0.03039557,0.8699655,-0.1413806,-0.4714316
-0.3106408,0.1245577,1.70126,-0.1030118,0.8455873,-0.0870783,0.5165153
-0.3070644,0.05456526,1.696638,-0.04140356,0.8507696,0.004429972,0.5238866
0.1154993,0.587647,1.750192,0.004506702,0.8002964,0.5966136,-0.05964594
0.2111987,0.3620497,1.85461,0.03582925,0.7355638,0.2743327,0.618388
0.2728652,0.1423003,1.830264,-0.1390036,0.6270596,0.04460377,0.7651698
0.2870087,0.08086082,1.827345,-0.1021137,0.6280346,0.05327557,0.7696149
-0.09260372,0.1148466,1.77508,0.1480264,-0.681231,0.695245,-0.1750629
-0.07742876,-0.3081968,1.764778,0.003872935,0.7134225,0.0213142,-0.7003992
