X,Y,Z,ROTW,ROTX,ROTY,ROTZ
0.210184,-0.1392071,1.768652,-0.1524572,0.8783615,-0.1739192,0.4183182
-0.1049342,-0.133998,1.80889,-0.1863665,0.6975808,-0.6788597,0.1334092
-0.1489626,-0.5264745,1.775622,-0.06907606,0.7085993,-0.009938371,-0.7021516
-0.1687842,-0.9081188,1.786196,0.01108867,-0.6392882,0.02722276,0.7684052
-0.1862772,-0.9624166,1.708166,0,0,0,0
0.05982345,-0.1269063,1.811762,-0.16822,0.6698126,0.7114685,-0.1298678
0.1120527,-0.5581776,1.800267,-0.05223836,0.6993856,0.03273506,0.712081
0.1334549,-0.916298,1.799581,-0.02112486,0.7286497,0.02109895,0.6842355
0.132039,-0.9683775,1.727588,0,0,0,0
-0.05060519,0.4319108,1.872467,0.01887156,-0.02611205,0.9994712,0.004404179
-0.2927742,-0.2335555,1.735757,0,0,0,0
-0.2602977,-0.164375,1.722524,0,0,0,0
0.2234471,-0.2120303,1.727317,0,0,0,0
0.2411063,-0.1490296,1.720522,0,0,0,0
-0.02167524,-0.1336236,1.848267,0.005429204,-0.0224326,0.9991982,0.03271418
-0.03653732,0.1942616,1.869691,0.01244904,-0.02220221,0.9991354,0.03287098
-0.05122038,0.5084287,1.868852,0.02104517,-0.01900823,0.9992929,-0.02468991
-0.06940721,0.6611418,1.846575,0,0,0,0
-0.2306344,0.3856868,1.856588,-0.03529721,0.7883741,-0.613704,0.02424336
-0.2843637,0.1228224,1.861122,-0.0497663,0.8214006,-0.08787335,-0.56134
-0.2950779,-0.09406613,1.780698,-0.1402454,0.8484297,-0.1096639,0.4984697
-0.2846138,-0.1623086,1.754726,-0.1905617,0.8333016,-0.0333081,0.517866
0.1288173,0.3991906,1.871703,-0.009033995,0.7683547,0.6399274,0.006508663
0.2019954,0.1444416,1.890939,-0.05118947,0.8049138,0.1344413,0.57569
0.2246689,-0.06835563,1.801236,-0.1783623,0.7156166,-0.09825969,0.6681502
0.2116663,-0.1378691,1.769579,-0.09611431,0.7170194,-0.2053787,0.6591395
-0.1036648,-0.1341342,1.80843,-0.1849184,0.696731,-0.6804442,0.1317832
-0.1487672,-0.527903,1.775784,0.06926862,-0.7067738,0.01124031,0.7039505
-0.1683272,-0.9098883,1.785471,0.01175814,-0.6333917,0.02600086,0.7733049
-0.1869757,-0.9679942,1.70877,0,0,0,0
0.06127082,-0.1276655,1.810406,-0.169469,0.6708589,0.7098472,-0.1317026
0.1122178,-0.5584321,1.800408,-0.0499618,0.7013465,0.03311163,0.7102961
0.1339587,-0.917183,1.798915,-0.02212983,0.7319081,0.02074109,0.680728
0.1319156,-0.9686219,1.727585,0,0,0,0
-0.0483823,0.4317699,1.872703,0.02015638,-0.0247784,0.9994664,0.006836674
-0.2870957,-0.2297308,1.734365,0,0,0,0
-0.2505713,-0.1681993,1.720448,0,0,0,0
0.2249625,-0.2120086,1.728013,0,0,0,0
0.2592783,-0.1447468,1.74455,0,0,0,0
-0.02073135,-0.1337528,1.847697,0.003905109,-0.02211895,0.9992119,0.0327269
-0.03535941,0.1942466,1.869159,0.01186546,-0.02185752,0.9991491,0.03290208
-0.04938334,0.5083689,1.869915,0.02123296,-0.01814668,0.9994113,-0.01992056
-0.06715959,0.6613706,1.847872,0,0,0,0
-0.2290742,0.3855495,1.857364,-0.03532305,0.7885494,-0.613554,0.02221541
-0.2800982,0.1224235,1.863017,-0.04523286,0.8215596,-0.08489275,-0.5619493
-0.2872019,-0.09332102,1.780361,-0.1047126,0.6309451,-0.149498,0.7540517
-0.274204,-0.1620387,1.753645,-0.1842226,0.6221991,-0.08437361,0.7561821
