X,Y,Z,ROTW,ROTX,ROTY,ROTZ
-0.1774703,0.552542,2.029418,-0.02359685,0.8021638,-0.596637,0.0007678153
-0.2321435,0.3041798,2.047722,-0.03367899,0.8065688,-0.1087071,-0.5800821
-0.2461722,0.09460686,1.971377,-0.1507605,0.7348419,0.09164596,-0.654889
-0.2485354,0.01254072,1.938141,-0.15213,0.7347777,0.1165605,-0.6506702
0.1730539,0.5579237,2.010964,-0.05686878,0.7952988,0.6019656,-0.0436263
0.2476786,0.3053534,2.044841,-0.03934871,0.7675626,0.1512025,0.6216406
0.2808542,0.09768458,1.954144,-0.2088724,0.972073,0.05475877,0.09191236
0.2845059,0.01494449,1.910715,-0.240033,0.9677289,0.001149918,0.07670451
-0.06596308,0.04809375,1.985759,-0.1551817,0.7047104,-0.680923,0.1250829
-0.08834779,-0.3348833,1.992546,0.01510609,-0.6872576,0.02649174,0.7257733
-0.08576281,-0.693545,2.039578,-0.04249094,-0.607331,0.04951153,0.7917652
-0.1129765,-0.7686696,1.945272,0,0,0,0
0.09514413,0.05047008,1.976765,-0.1819104,0.6871095,0.6842044,-0.1632593
0.124871,-0.3424912,1.995741,-0.008420482,0.7258489,0.04393892,0.6863978
0.1265728,-0.7011908,2.029464,0.02852321,0.646554,0.0372435,0.7614245
0.14408,-0.7709014,1.930852,0,0,0,0
0.001747659,0.6062672,2.036678,-0.02662483,-0.01203026,0.9995542,0.006141701
-0.250538,-0.05973196,1.91942,0,0,0,0
-0.2748087,0.01765682,1.928026,0,0,0,0
0.287654,-0.05746464,1.891279,0,0,0,0
0.2904226,0.01175723,1.869171,0,0,0,0
0.01490025,0.05041531,2.019625,-0.02863719,-0.01246865,0.9992884,0.02114586
0.007242014,0.3730434,2.033507,-0.02767115,-0.0124482,0.9993156,0.02115791
-0.0001558164,0.6814518,2.034652,-0.02626473,-0.01179179,0.9994998,-0.01308788
-0.01760042,0.8277797,2.020452,0,0,0,0
-0.1774839,0.5525861,2.029284,-0.02370681,0.8021111,-0.5967035,0.0007654209
-0.2343398,0.3035132,2.047086,-0.03730814,0.8038568,-0.1110227,-0.5831778
-0.2511058,0.09432528,1.971209,0.1151679,-0.4644827,-0.1342771,0.8677337
-0.2561482,0.01193851,1.936414,0.119285,-0.4645084,-0.1609245,0.8626159
0.1730338,0.5579087,2.010901,-0.05683881,0.7952951,0.6019869,-0.04343852
0.2475669,0.3053649,2.044943,-0.03911803,0.7670752,0.1512507,0.622245
0.2808031,0.0977079,1.954115,-0.2156168,0.9393592,0.01612842,0.2661833
0.2845027,0.01340468,1.908878,-0.240495,0.936673,-0.04376268,0.2507799
-0.06593588,0.04825231,1.985581,-0.1549428,0.7048542,-0.6809306,0.1245265
-0.08810026,-0.3338905,1.9923,0.01501146,-0.6867322,0.02627587,0.7262803
-0.08574785,-0.6935394,2.039576,-0.04230909,-0.6070949,0.04984982,0.7919348
-0.1130845,-0.7689747,1.945275,0,0,0,0
0.09518308,0.05064053,1.97635,-0.1824056,0.6870189,0.6840782,-0.163616
0.1251266,-0.3418238,1.995207,-0.008697823,0.726339,0.04409573,0.6858655
0.1265477,-0.7011767,2.029497,0.02924986,0.646023,0.03754016,0.761833
0.1441091,-0.7706945,1.93118,0,0,0,0
0.001669469,0.6062578,2.036573,-0.0265096,-0.012114,0.9995555,0.006254217
-0.254352,-0.06072395,1.918982,0,0,0,0
-0.2856109,0.06388354,1.9654,0,0,0,0
0.2878803,-0.05787604,1.892588,0,0,0,0
0.300458,0.007619922,1.86973,0,0,0,0
0.01491644,0.05054719,2.019252,-0.02786082,-0.01265667,0.9993047,0.02130223
0.007130004,0.3731222,2.033231,-0.02713521,-0.0126412,0.9993246,0.02131142
-0.0003979258,0.6814962,2.034434,-0.02596771,-0.01203652,0.9995056,-0.01300942
-0.01768696,0.8278625,2.020339,0,0,0,0
-0.1775106,0.5526793,2.029043,-0.02375271,0.8021301,-0.5966763,0.0007884378
-0.2362205,0.3029397,2.047017,-0.03928295,0.8022287,-0.1136475,-0.5847821
-0.2545212,0.09390877,1.970488,0.1286238,-0.5282316,-0.1245486,0.830009
-0.2594844,0.009611695,1.935349,0.1290675,-0.5290171,-0.1500429,0.8252088
0.1729933,0.557893,2.010836,-0.05651805,0.7953655,0.6019558,-0.04299624
0.2475694,0.3053665,2.04494,-0.039026,0.7672739,0.1514031,0.6219686
0.28071,0.09789373,1.954194,-0.1817572,0.5897823,-0.1170279,0.7780911
0.2846889,0.01186706,1.909486,-0.1626663,0.5979242,-0.1739264,0.76536
-0.06591895,0.04844287,1.98508,-0.1556058,0.7045631,-0.6810297,0.1248048
-0.08798677,-0.3333834,1.992147,0.0145983,-0.6873217,0.02655286,0.7257208
-0.08583361,-0.6934814,2.039572,-0.0421984,-0.6076653,0.05008595,0.7914882
-0.1130402,-0.7689177,1.945317,0,0,0,0
0.09519695,0.05071961,1.976095,-0.1820156,0.6873206,0.6839709,-0.1632313
0.1249639,-0.3415135,1.995074,-0.008470881,0.725796,0.04405914,0.6864453
0.1264572,-0.7019678,2.029126,0.02884818,0.6455374,0.03725959,0.7622736
0.1441058,-0.7707095,1.931057,0,0,0,0
0.001463112,0.6063098,2.036344,-0.026216,-0.01231821,0.9995602,0.006352245
-0.2602066,-0.0613187,1.921576,0,0,0,0
