X,Y,Z,ROTW,ROTX,ROTY,ROTZ
0.2647752,0.1216248,2.008917,-0.1805818,0.5933986,0.06474454,0.7817138
0.3662917,0.02272084,1.798045,-0.490287,0.833052,0.2549196,-0.02566942
0.400941,0.0005524613,1.74158,-0.4987277,0.8115792,0.304312,0.002046695
-0.07214539,-0.1458213,1.965536,-0.1840587,0.701729,-0.6834998,0.08078874
-0.08664925,-0.4432417,1.919116,0.06425106,-0.5742694,-0.04924381,0.8146544
-0.01165001,-0.7353628,2.022068,-0.1824762,-0.4488472,0.09152237,0.8699782
-0.08206931,-0.8219351,1.922566,0,0,0,0
0.0888572,-0.1407847,1.953878,-0.2233971,0.6749069,0.691797,-0.1265365
0.1248004,-0.4373047,1.931836,-0.06799682,0.7297984,0.018863,0.6800109
0.09669927,-0.7461194,2.010154,0.1112989,0.6141556,0.06949578,0.7782004
0.1173712,-0.8536829,1.912046,0,0,0,0
-0.000679856,0.3976963,2.07097,-0.02515127,-0.01057112,0.9981886,0.0536208
-0.1779918,-0.2712174,1.879319,0,0,0,0
-0.1472786,-0.206442,1.873048,0,0,0,0
0.4396488,-0.02871614,1.677744,0,0,0,0
0.3815006,0.03242626,1.694195,0,0,0,0
0.008356439,-0.1467306,1.997309,-0.03917438,-0.01055607,0.9962896,0.0759012
0.003537607,0.1689202,2.04588,-0.03297592,-0.0100837,0.996514,0.0759654
-0.00149691,0.4715021,2.072719,-0.02603063,-0.006236501,0.9995748,0.01155862
-0.01546864,0.6289817,2.060567,0,0,0,0
-0.1796715,0.3450105,2.055048,-0.06955016,0.8001263,-0.5953795,-0.02199839
-0.2079959,0.09084477,2.037018,-0.06008558,0.8290688,-0.02638608,-0.5552822
-0.1969124,-0.1362945,1.932111,-0.1888674,0.8007694,-0.1041618,0.5587913
-0.1840694,-0.2030266,1.904217,-0.2098385,0.7902103,-0.04187105,0.5742667
0.1724581,0.3591543,2.03781,-0.1016565,0.7787544,0.618692,-0.02068171
0.2615087,0.1185984,2.012669,-0.1677689,0.61873,0.07202239,0.7640939
0.3429593,0.003278522,1.841164,-0.4335133,0.8707296,0.2291344,-0.03733158
0.3914009,-0.03043431,1.754552,-0.5032161,0.8127903,0.2931583,-0.01426661
-0.0722926,-0.1464741,1.965555,-0.1830271,0.701503,-0.6840912,0.08008637
-0.08665972,-0.4432788,1.919239,0.05161936,-0.3801626,-0.0622748,0.921376
0.08585229,-0.6688866,2.068452,-0.3848195,-0.5717136,0.01731733,0.7244016
-0.01669747,-0.6131844,1.950433,0,0,0,0
0.08870671,-0.1415541,1.95329,-0.2243183,0.674846,0.6912934,-0.1279747
0.1249266,-0.437075,1.931712,-0.06793457,0.7310261,0.01992016,0.6786669
0.09657782,-0.7492884,2.011106,0.111208,0.6117887,0.0701455,0.7800173
0.1184144,-0.8561158,1.911648,0,0,0,0
-0.0006211022,0.397719,2.07099,-0.02643354,-0.01048917,0.9981163,0.05436229
-0.1731098,-0.2734603,1.881982,0,0,0,0
-0.1389119,-0.1991647,1.878733,0,0,0,0
0.4274754,-0.06338504,1.689691,0,0,0,0
0.3698747,0.003198959,1.707132,0,0,0,0
0.008065277,-0.1471018,1.996889,-0.04045102,-0.01022063,0.9962491,0.07580908
0.003517121,0.1687422,2.045427,-0.03409415,-0.009736766,0.9964869,0.07587275
-0.001341073,0.4715221,2.07296,-0.02702506,-0.006086854,0.9995261,0.01342133
-0.01575102,0.6288836,2.061029,0,0,0,0
-0.1798594,0.3446801,2.055411,-0.06925618,0.8004333,-0.5949406,-0.02357576
-0.2076651,0.09071977,2.0374,-0.05966689,0.8265293,-0.02531246,-0.5591496
-0.1969625,-0.1363714,1.932153,-0.1867527,0.7890092,-0.1090406,0.5750635
-0.1831242,-0.2015682,1.904208,-0.2171312,0.7749274,-0.04234914,0.5920711
0.1722863,0.3587367,2.037531,-0.102596,0.7795232,0.6175697,-0.02062678
0.2581599,0.1150079,2.015693,-0.1577549,0.6176525,0.07213394,0.7670825
0.3388356,-0.003082426,1.845664,-0.4349505,0.8750209,0.2122817,-0.009646052
0.3814742,-0.06138613,1.767232,-0.418505,0.8794332,0.2268251,0.001117549
-0.07256076,-0.1468512,1.965312,-0.18226,0.7015819,-0.6842719,0.07959868
-0.08663736,-0.4433361,1.919316,0.0692537,-0.6738582,-0.04070996,0.7344807
-0.07491761,-0.7609677,1.994032,-0.09159193,-0.6754198,0.07217174,0.7281554
-0.08986548,-0.6214847,1.905536,0,0,0,0
0.08841859,-0.1418573,1.952651,-0.2251339,0.6744769,0.6912715,-0.1286053
0.1249738,-0.4368315,1.931599,-0.06776614,0.7319007,0.02105988,0.6777062
0.09657063,-0.752823,2.008811,0.1079499,0.6108065,0.06691616,0.781527
0.118569,-0.8600747,1.909798,0,0,0,0
-0.0004959899,0.3976995,2.070954,-0.02739846,-0.01024165,0.9980455,0.05522338
-0.1793817,-0.2696343,1.879649,0,0,0,0
-0.1380521,-0.2041594,1.876401,0,0,0,0
0.4153266,-0.1031719,1.705332,0,0,0,0
0.3608819,-0.02781461,1.719966,0,0,0,0
0.007965029,-0.1470791,1.996887,-0.04144924,-0.01011151,0.9962142,0.07574222
0.003533666,0.1687385,2.045378,-0.03527558,-0.009641991,0.9964519,0.07580342
-0.001071682,0.4714882,2.073447,-0.02846083,-0.005180201,0.9994495,0.01624422
-0.01594435,0.6288218,2.061452,0,0,0,0
-0.1800409,0.3444873,2.055959,-0.06854162,0.8005442,-0.5948216,-0.02486635
-0.2072309,0.0903597,2.03779,-0.05933905,0.8237341,-0.0238307,-0.5633588
-0.1969846,-0.1389361,1.931559,-0.1874596,0.7964574,-0.107494,0.5647651
-0.1822951,-0.2021431,1.90463,-0.2216842,0.7798755,-0.03209408,0.584483
0.1720475,0.3580791,2.037079,-0.1037045,0.7806774,0.6158928,-0.02154176
0.2550999,0.1089317,2.017196,-0.1472074,0.6323486,0.07310075,0.7570478
0.3301435,-0.02535954,1.857005,-0.4005807,0.895676,0.1928947,-0.009554313
0.3702822,-0.08724958,1.786456,-0.3865954,0.8961875,0.2176597,0.004023955
-0.07260219,-0.1468577,1.965391,-0.1819379,0.7017159,-0.6842353,0.07946841
-0.08654346,-0.4434099,1.919388,0.06904121,-0.6731494,-0.0409301,0.735138
-0.06202218,-0.7581066,2.009806,-0.1220558,-0.6707357,0.07672335,0.7275503
-0.08588245,-0.6245117,1.911524,0,0,0,0
0.08824673,-0.1417662,1.952432,-0.2260058,0.6740545,0.6912454,-0.1294283
0.1250426,-0.4366937,1.931423,-0.06797222,0.7325597,0.02147647,0.67696
0.09514622,-0.7547836,2.010181,0.1101735,0.607879,0.06726623,0.7834668
0.1179825,-0.8617384,1.910375,0,0,0,0
-0.000375278,0.3976816,2.071027,-0.02877435,-0.0100993,0.9979939,0.05548016
-0.1670623,-0.2770131,1.878792,0,0,0,0
-0.1382758,-0.2028401,1.875897,0,0,0,0
0.4062774,-0.1359689,1.727732,0,0,0,0
0.3527943,-0.06015392,1.73,0,0,0,0
0.008059828,-0.1471051,1.996639,-0.04274299,-0.01023421,0.9961516,0.07583059
0.003615778,0.1687033,2.045195,-0.03622006,-0.009737511,0.9964101,0.07589597
-0.0009592,0.4714649,2.073809,-0.02908139,-0.004928651,0.9993964,0.01835185
-0.01607873,0.6287408,2.06175,0,0,0,0
-0.1800169,0.3443996,2.05613,-0.06864388,0.8006204,-0.5946773,-0.02557205
-0.207062,0.09039744,2.038018,-0.0591284,0.823566,-0.02365234,-0.5636342
-0.1968127,-0.1400412,1.93156,-0.1882429,0.8032266,-0.1050262,0.5553028
-0.1832139,-0.2001144,1.906622,-0.2171672,0.7881986,-0.02863987,0.5751184
0.1719953,0.3577951,2.036814,-0.1045845,0.781147,0.6151395,-0.0217947
0.2537405,0.1097579,2.018564,-0.1417857,0.6549451,0.07859212,0.7380833
0.3236849,-0.04280682,1.864185,-0.3716565,0.9134982,0.1653937,0.006119748
0.3617314,-0.1111692,1.801839,-0.3448105,0.9171328,0.1985668,0.02333323
-0.07247427,-0.1469267,1.965304,-0.1814429,0.7019637,-0.6841863,0.0788322
-0.08651693,-0.44344,1.919415,0.06881821,-0.6690012,-0.04107054,0.7389281
-0.05828074,-0.7596849,2.013178,-0.1286442,-0.6688057,0.07631191,0.7282348
-0.08427662,-0.62674,1.913355,0,0,0,0
0.08826905,-0.1417095,1.951947,-0.2269872,0.6735697,0.6912363,-0.1302805
0.1251516,-0.4364588,1.931109,-0.06787226,0.7334408,0.02188022,0.6760023
0.09501893,-0.7574296,2.010091,0.1096927,0.6077777,0.06675051,0.783657
0.1180993,-0.8644176,1.909432,0,0,0,0
-0.0003104978,0.3976674,2.071079,-0.02936239,-0.01018288,0.9979485,0.05597286
-0.1785627,-0.2701902,1.880367,0,0,0,0
-0.1367512,-0.1966982,1.876524,0,0,0,0
0.3957546,-0.1628417,1.74617,0,0,0,0
0.3464685,-0.08428536,1.750378,0,0,0,0
0.008233261,-0.1472029,1.996193,-0.04236598,-0.01023579,0.9961475,0.07609573
0.0037757,0.1686818,2.044931,-0.0365833,-0.009793934,0.9963766,0.07615385
-0.0007633463,0.4715264,2.07415,-0.03023205,-0.004642568,0.9993231,0.02043721
-0.01609538,0.6287457,2.06197,0,0,0,0
-0.1799719,0.344231,2.056313,-0.06881363,0.8008337,-0.5943269,-0.02656469
-0.2068544,0.090295,2.038242,-0.05895996,0.8221598,-0.0232942,-0.5657158
-0.1968897,-0.1395493,1.931768,-0.1875168,0.7986909,-0.1072517,0.5616293
-0.1828233,-0.1991281,1.904964,-0.2300599,0.7804502,-0.03618796,0.5802244
0.1719376,0.3570214,2.036126,-0.1062599,0.7824766,0.6131282,-0.02264706
0.2519864,0.1090523,2.019686,-0.1354311,0.6722118,0.08234864,0.7231932
0.3182784,-0.05889592,1.869841,-0.348701,0.9258917,0.1432439,0.0247675
0.3551043,-0.1312002,1.815602,-0.307381,0.9318356,0.1873722,0.04572744
-0.07217287,-0.1470302,1.964798,-0.1819999,0.7019575,-0.6840149,0.07909087
-0.08651111,-0.4435955,1.919475,0.06873682,-0.6725079,-0.03971521,0.7358201
-0.08039065,-0.762922,2.014656,-0.1049779,-0.67313,0.09946415,0.7252466
-0.08994672,-0.626976,1.914786,0,0,0,0
0.08832356,-0.1417887,1.951591,-0.2271013,0.6735081,0.6913058,-0.1300312
0.125275,-0.436421,1.930884,-0.06782272,0.7331846,0.02209882,0.6762782
0.09347319,-0.7586671,2.013178,0.1139551,0.6057347,0.06900355,0.784435
0.1173253,-0.8651512,1.911034,0,0,0,0
-0.0001689039,0.3976845,2.07111,-0.03048044,-0.01030225,0.9978791,0.05658772
-0.1759966,-0.2694381,1.878841,0,0,0,0
-0.1377611,-0.1990821,1.874217,0,0,0,0
0.3887592,-0.1847109,1.766875,0,0,0,0
0.3416516,-0.1062174,1.761937,0,0,0,0
0.00832753,-0.1472422,1.995997,-0.04328798,-0.01016325,0.9961227,0.07591111
0.003956044,0.1686634,2.044621,-0.0374301,-0.009716722,0.9963599,0.07596955
-0.0005816356,0.4715552,2.074268,-0.03101929,-0.005084991,0.9992658,0.02190565
-0.01594683,0.6286963,2.062316,0,0,0,0
-0.179898,0.3442528,2.056446,-0.06865518,0.8007135,-0.5944676,-0.02743135
-0.2066062,0.08780588,2.037914,-0.05902077,0.8199012,-0.02204606,-0.5690278
-0.196963,-0.1400902,1.931539,-0.1878628,0.7957138,-0.1093916,0.5653146
-0.182169,-0.1984882,1.905266,-0.2339165,0.7750216,-0.03170273,0.5861906
0.1718744,0.3566663,2.035698,-0.1071523,0.7831611,0.6120841,-0.0230274
0.2486838,0.1073376,2.022101,-0.1264217,0.676743,0.08261816,0.7205628
0.3120531,-0.06668618,1.880291,-0.3303473,0.9337543,0.1335855,0.03359553
0.3486932,-0.1416439,1.82859,-0.2914823,0.9374912,0.1822063,0.05430746
-0.07205536,-0.1470567,1.964725,-0.1814583,0.7019386,-0.6842132,0.07878703
-0.08657785,-0.4461336,1.919495,0.06825839,-0.6718856,-0.03913107,0.7364641
-0.06022944,-0.7673795,2.012772,-0.1242594,-0.6691251,0.07664089,0.7286682
-0.08227368,-0.6313083,1.915291,0,0,0,0
0.08836479,-0.1418373,1.951221,-0.2276334,0.673404,0.6910855,-0.1308083
0.1248708,-0.4393378,1.930128,-0.06713451,0.7338812,0.02097033,0.6756268
0.0925317,-0.7628719,2.015178,0.1164659,0.6050143,0.07147682,0.7844008
0.1170905,-0.868641,1.911318,0,0,0,0
6.930034E-05,0.3976895,2.071008,-0.03125557,-0.01023294,0.997831,0.05702458
-0.1722499,-0.2724389,1.879638,0,0,0,0
-0.1348221,-0.1883655,1.878038,0,0,0,0
0.3823907,-0.2016258,1.782186,0,0,0,0
0.3378575,-0.1184345,1.775286,0,0,0,0
0.008557374,-0.1474047,1.995768,-0.0436433,-0.01021222,0.9961009,0.07598665
0.004172181,0.168638,2.044465,-0.03786467,-0.009771288,0.9963372,0.07604459
-0.0002765893,0.4716833,2.074595,-0.0315767,-0.004841468,0.9992042,0.02388312
-0.01574913,0.6287504,2.062581,0,0,0,0
-0.1798493,0.3442442,2.056477,-0.06892063,0.800702,-0.5944325,-0.02785837
-0.2064374,0.08804196,2.038165,-0.05864742,0.8186187,-0.02198749,-0.5709121
-0.1970384,-0.1399831,1.931551,-0.1890354,0.8018831,-0.1079045,0.5564222
-0.1812803,-0.1980164,1.905327,-0.2390379,0.7787482,-0.02366457,0.5795274
0.1718731,0.3563866,2.035364,-0.1081275,0.7837822,0.6111004,-0.0234551
0.2473599,0.1055772,2.022711,-0.1223329,0.6809868,0.08250794,0.7172756
0.3122215,-0.08347867,1.883859,-0.3079064,0.9418481,0.1295428,0.03652884
0.3471465,-0.1515176,1.836003,-0.2952079,0.9348041,0.1891302,0.05677439
-0.0717592,-0.1472541,1.964544,-0.181402,0.7020964,-0.6840811,0.07865816
-0.086961,-0.4524833,1.919314,0.06770246,-0.6716908,-0.03763305,0.7367711
-0.03968588,-0.77552,2.005996,-0.1396387,-0.6655614,0.04834694,0.731568
-0.07524952,-0.6386942,1.915452,0,0,0,0
0.0885235,-0.1419548,1.950948,-0.2279853,0.6731709,0.6911554,-0.1310259
0.125114,-0.4443695,1.93022,-0.06570461,0.734234,0.02117208,0.6753776
0.09357518,-0.7701466,2.014424,0.1140742,0.6053197,0.07077172,0.7845805
0.1187517,-0.8750358,1.908818,0,0,0,0
0.0003279778,0.397745,2.07104,-0.0317779,-0.01017921,0.9977931,0.05740606
-0.1601285,-0.2797433,1.880283,0,0,0,0
-0.1344468,-0.1832467,1.880613,0,0,0,0
0.3784961,-0.217846,1.79373,0,0,0,0
0.3339174,-0.1247446,1.787259,0,0,0,0
0.008613244,-0.1475141,1.995587,-0.04409138,-0.010031,0.9960939,0.07584251
0.004359957,0.1686421,2.044204,-0.03831778,-0.009591291,0.9963328,0.07589938
3.532848E-05,0.4718297,2.074702,-0.03206591,-0.005071834,0.9991495,0.02542356
-0.01545434,0.6288065,2.062961,0,0,0,0
-0.1796991,0.3442534,2.056502,-0.06879086,0.8007448,-0.5943629,-0.02843229
-0.2062836,0.08806147,2.03835,-0.05843532,0.8175629,-0.02205114,-0.572442
-0.1971268,-0.139802,1.931562,-0.1928828,0.8211805,-0.1017282,0.5273614
-0.1812769,-0.1988714,1.904692,-0.2399694,0.7992997,-0.01690395,0.5506805
